run_id,timestamp,model,area,stage,seed,hyperparams_json,feature_set,train_mae,valid_mae,valid_rmse,valid_mase,train_wall_s,n_params,git_sha,rationale_for_next_change
f69750b0e8b2,2026-09-15T20:13:08+0200,harmonic_arima,5161,fourier_order,0,"{""aic"": -6088.201724749142, ""aicc"": -6088.032183464738, ""bic"": -5949.454012945405, ""fit_wall_s"": 12.966, ""k_daily"": 6, ""k_weekly"": 2, ""n_params"": 21, ""order"": [2, 0, 1], ""use_log"": true}","fourier(K1=6,K2=2)",nan,101.46071393692999,156.26751766350782,0.2920628301848632,12.967,21,454ebb5,"AICc selected K1=6, K2=2 from 15 candidates, spanning -6088 to -5971. K1>=2 was required by the 12-hour spectral peak. Validation MAE 101.46, MASE 0.292. Next: search ARIMA(p,d,q) around the selected harmonics, holding d=0 since ADF and KPSS agree there is no stochastic trend."
8a1dc86ea5ed,2026-09-16T12:50:25+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.552862489928244, ""best_iteration"": 1226, ""feature_fraction"": 0.7239876097774942, ""fit_wall_s"": 2.246, ""lambda_l2"": 1.1692536487987723e-05, ""learning_rate"": 0.01044042586319771, ""max_lag"": 1008, ""min_child_samples"": 17, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 31784, ""num_leaves"": 26, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,101.23971169182633,161.23628084296314,0.2914266574370319,2.253,31784,454ebb5,"Optuna trial 23: validation MAE 101.24, MASE 0.291, 1226 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
5698d9313c55,2026-09-16T12:50:34+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.5428703441391138, ""best_iteration"": 791, ""feature_fraction"": 0.7322317487118007, ""fit_wall_s"": 3.22, ""lambda_l2"": 0.026432155992306958, ""learning_rate"": 0.01041956289150468, ""max_lag"": 1008, ""min_child_samples"": 17, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 69151, ""num_leaves"": 100, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,100.4148253258227,159.17430563308477,0.2890521556492198,3.227,69151,454ebb5,"Optuna trial 24: validation MAE 100.41, MASE 0.289, 791 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
8ff46d5ce331,2026-09-16T12:50:36+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.5432946300133127, ""best_iteration"": 123, ""feature_fraction"": 0.8193575567427197, ""fit_wall_s"": 0.91, ""lambda_l2"": 0.011114412112846906, ""learning_rate"": 0.052940707726579744, ""max_lag"": 1008, ""min_child_samples"": 16, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 10182, ""num_leaves"": 96, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,102.85011185462321,163.5310899623744,0.29606232390365056,0.922,10182,454ebb5,"Optuna trial 25: validation MAE 102.85, MASE 0.296, 123 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
0850a51598d9,2026-09-16T12:50:40+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.6200610307657946, ""best_iteration"": 390, ""feature_fraction"": 0.8911663952237369, ""fit_wall_s"": 1.81, ""lambda_l2"": 0.03930724690409375, ""learning_rate"": 0.021336498937835565, ""max_lag"": 1008, ""min_child_samples"": 23, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 31069, ""num_leaves"": 147, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,100.55163268827809,159.7838371968524,0.28944596665170974,1.815,31069,454ebb5,"Optuna trial 26: validation MAE 100.55, MASE 0.289, 390 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
b77c24f8ebab,2026-09-16T12:50:45+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.627982183840184, ""best_iteration"": 403, ""feature_fraction"": 0.9999839467266133, ""fit_wall_s"": 1.808, ""lambda_l2"": 0.10185467308259895, ""learning_rate"": 0.021384758555155745, ""max_lag"": 1008, ""min_child_samples"": 23, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 32535, ""num_leaves"": 132, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,102.52106529455763,163.0466702161088,0.29511513690026436,1.817,32535,454ebb5,"Optuna trial 27: validation MAE 102.52, MASE 0.295, 403 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
7e0ca6f79c9d,2026-09-16T12:50:48+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.6480709665607669, ""best_iteration"": 455, ""feature_fraction"": 0.9033885653733681, ""fit_wall_s"": 1.218, ""lambda_l2"": 0.023880212634354192, ""learning_rate"": 0.026068497871966276, ""max_lag"": 1008, ""min_child_samples"": 50, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 18614, ""num_leaves"": 57, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,104.1773108558653,165.45764379613462,0.29988277303593486,1.227,18614,454ebb5,"Optuna trial 28: validation MAE 104.18, MASE 0.300, 455 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
97411126ea3c,2026-09-16T12:50:52+0200,lightgbm,5161,optuna,0,"{""bagging_fraction"": 0.6961621596774974, ""best_iteration"": 320, ""feature_fraction"": 0.7636285304337359, ""fit_wall_s"": 2.099, ""lambda_l2"": 4.502028192650841, ""learning_rate"": 0.034488916163203646, ""max_lag"": 1008, ""min_child_samples"": 31, ""n_estimators"": 2000, ""n_features"": 21, ""n_lags"": 9, ""n_leaves"": 19194, ""num_leaves"": 68, ""seed"": 0, ""use_calendar"": true, ""use_log"": true}",lags+rolling+calendar,nan,100.40335037884962,160.0332914289505,0.28901912409090397,2.106,19194,454ebb5,"Optuna trial 29: validation MAE 100.40, MASE 0.289, 320 trees after early stopping. Tree parameters are searched jointly because num_leaves, min_child_samples and the sampling fractions trade off against one another; a staged sweep would fix each at a value chosen while the others were wrong."
dd4acdbfed48,2026-09-16T11:06:46+0000,lstm,5161,sequence_length_candidate,0,"{""batch_size"": 64, ""best_epoch"": 5, ""best_valid_mae_scaled"": 0.0789809450507164, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 11, ""fit_wall_s"": 3.908, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 36, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,132.46747151250523,208.50950599994286,0.38131827715528166,7.119,52033,unknown,"Candidate in the sequence_length sweep with sequence_length=36: validation MAE 132.47, MASE 0.381, best epoch 5 of 11 run. Logged so the axis can be reconstructed from the record rather than from console output."
cad64c4dd67e,2026-09-16T11:06:51+0000,lstm,5161,sequence_length_candidate,0,"{""batch_size"": 64, ""best_epoch"": 10, ""best_valid_mae_scaled"": 0.0790337398648262, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 16, ""fit_wall_s"": 4.545, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 72, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,136.04487563469328,214.36111995543007,0.39161612281493985,4.578,52033,unknown,"Candidate in the sequence_length sweep with sequence_length=72: validation MAE 136.04, MASE 0.392, best epoch 10 of 16 run. Logged so the axis can be reconstructed from the record rather than from console output."
dbeb21649640,2026-09-16T11:06:58+0000,lstm,5161,sequence_length_candidate,0,"{""batch_size"": 64, ""best_epoch"": 17, ""best_valid_mae_scaled"": 0.07180280238389969, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 23, ""fit_wall_s"": 6.606, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,122.28914297192009,191.1520935128017,0.3520191393435513,6.658,52033,unknown,"Candidate in the sequence_length sweep with sequence_length=144: validation MAE 122.29, MASE 0.352, best epoch 17 of 23 run. Logged so the axis can be reconstructed from the record rather than from console output."
7f31cb5c3abe,2026-09-16T11:07:00+0000,lstm,5161,sequence_length_candidate,0,"{""batch_size"": 64, ""best_epoch"": 2, ""best_valid_mae_scaled"": 0.08066297322511673, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 8, ""fit_wall_s"": 2.589, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 288, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,138.2646244862357,222.02694971805403,0.3980058485198475,2.681,52033,unknown,"Candidate in the sequence_length sweep with sequence_length=288: validation MAE 138.26, MASE 0.398, best epoch 2 of 8 run. Logged so the axis can be reconstructed from the record rather than from console output."
cca8c3db5b85,2026-09-16T11:07:00+0000,lstm,5161,sequence_length,0,"{""batch_size"": 64, ""best_epoch"": 17, ""best_valid_mae_scaled"": 0.07180280238389969, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 23, ""fit_wall_s"": 6.606, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,122.28914297192009,191.1520935128017,0.3520191393435513,6.658,52033,unknown,"sequence_length: sequence_length=144 won 4 candidates with validation MAE 122.29; spread across the axis was 13.1%. first stage, no prior baseline. The axis matters, so it is worth holding this value fixed."
854b7ee5b5d7,2026-09-16T11:07:04+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.08024705946445465, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 3.142, ""hidden_size"": 32, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 5281, ""num_layers"": 1, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,129.87390408196669,200.8673272899841,0.3738524845874387,3.192,5281,unknown,"Candidate in the capacity sweep with hidden_size=32, num_layers=1: validation MAE 129.87, MASE 0.374, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
03107761f7f9,2026-09-16T11:07:07+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07930455356836319, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 3.662, ""hidden_size"": 32, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 13729, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,135.20946712808177,215.64021085206917,0.38921133219861187,3.714,13729,unknown,"Candidate in the capacity sweep with hidden_size=32, num_layers=2: validation MAE 135.21, MASE 0.389, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
c8926e2a2ea7,2026-09-16T11:07:10+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 6, ""best_valid_mae_scaled"": 0.07635169476270676, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 12, ""fit_wall_s"": 2.998, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 18753, ""num_layers"": 1, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,118.65788037567395,183.5741271548884,0.3415662577320209,3.049,18753,unknown,"Candidate in the capacity sweep with hidden_size=64, num_layers=1: validation MAE 118.66, MASE 0.342, best epoch 6 of 12 run. Logged so the axis can be reconstructed from the record rather than from console output."
24b579c7eda5,2026-09-16T11:07:17+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 17, ""best_valid_mae_scaled"": 0.07180280238389969, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 23, ""fit_wall_s"": 6.69, ""hidden_size"": 64, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 52033, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,122.28914297192009,191.1520935128017,0.3520191393435513,6.744,52033,unknown,"Candidate in the capacity sweep with hidden_size=64, num_layers=2: validation MAE 122.29, MASE 0.352, best epoch 17 of 23 run. Logged so the axis can be reconstructed from the record rather than from console output."
bb1bfad9d8c3,2026-09-16T11:07:22+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07005708664655685, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 4.347, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 70273, ""num_layers"": 1, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,108.11065881923432,167.75531384264244,0.3112052316872463,4.398,70273,unknown,"Candidate in the capacity sweep with hidden_size=128, num_layers=1: validation MAE 108.11, MASE 0.311, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
0a8c6c1f8c1c,2026-09-16T11:07:30+0000,lstm,5161,capacity_candidate,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07045098394155502, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 8.489, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,106.07022328798624,163.41225026681914,0.3053316738051628,8.543,202369,unknown,"Candidate in the capacity sweep with hidden_size=128, num_layers=2: validation MAE 106.07, MASE 0.305, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
b4f7d5bae2bb,2026-09-16T11:07:30+0000,lstm,5161,capacity,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07045098394155502, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 8.489, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,106.07022328798624,163.41225026681914,0.3053316738051628,8.543,202369,unknown,"capacity: hidden_size=128, num_layers=2 won 6 candidates with validation MAE 106.07; spread across the axis was 27.5%. improved validation MAE by 16.22 (13.3%). The axis matters, so it is worth holding this value fixed."
0f4d0bd4dc33,2026-09-16T11:07:39+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 6, ""best_valid_mae_scaled"": 0.07236775010824203, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 12, ""fit_wall_s"": 8.733, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,105.35957042236682,159.42107033441764,0.3032860023412225,8.788,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.001, batch_size=32: validation MAE 105.36, MASE 0.303, best epoch 6 of 12 run. Logged so the axis can be reconstructed from the record rather than from console output."
fc65bf569f02,2026-09-16T11:07:48+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 64, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07045098394155502, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 8.638, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,106.07022328798624,163.41225026681914,0.3053316738051628,8.69,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.001, batch_size=64: validation MAE 106.07, MASE 0.305, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
9700d53ec038,2026-09-16T11:07:57+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 128, ""best_epoch"": 8, ""best_valid_mae_scaled"": 0.07444547116756439, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 14, ""fit_wall_s"": 8.919, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,123.55704387038858,192.66518993505287,0.3556688941149481,8.975,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.001, batch_size=128: validation MAE 123.56, MASE 0.356, best epoch 8 of 14 run. Logged so the axis can be reconstructed from the record rather than from console output."
e41dba025a37,2026-09-16T11:08:07+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07994560897350311, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 9.617, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.0003, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,129.2521066794519,200.9704877769487,0.3720625907247467,9.67,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.0003, batch_size=32: validation MAE 129.25, MASE 0.372, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
c3d759921d30,2026-09-16T11:08:20+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 64, ""best_epoch"": 14, ""best_valid_mae_scaled"": 0.07628024369478226, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 20, ""fit_wall_s"": 13.62, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.0003, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,121.25879961522915,188.18376459284585,0.3490532130737599,13.673,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.0003, batch_size=64: validation MAE 121.26, MASE 0.349, best epoch 14 of 20 run. Logged so the axis can be reconstructed from the record rather than from console output."
061255f0a26c,2026-09-16T11:08:29+0000,lstm,5161,optimisation_candidate,0,"{""batch_size"": 128, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.09077604115009308, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 8.564, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.0003, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,145.17338551901568,227.6161829159977,0.4178932731397739,8.617,202369,unknown,"Candidate in the optimisation sweep with learning_rate=0.0003, batch_size=128: validation MAE 145.17, MASE 0.418, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
d57de27a81aa,2026-09-16T11:08:29+0000,lstm,5161,optimisation,0,"{""batch_size"": 32, ""best_epoch"": 6, ""best_valid_mae_scaled"": 0.07236775010824203, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 12, ""fit_wall_s"": 8.733, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,105.35957042236682,159.42107033441764,0.3032860023412225,8.788,202369,unknown,"optimisation: learning_rate=0.001, batch_size=32 won 6 candidates with validation MAE 105.36; spread across the axis was 37.8%. improved validation MAE by 0.71 (0.7%). The axis matters, so it is worth holding this value fixed."
beab87396269,2026-09-16T11:08:41+0000,lstm,5161,regularisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 10, ""best_valid_mae_scaled"": 0.0664445161819458, ""device"": ""cuda"", ""dropout"": 0.0, ""epochs_run"": 16, ""fit_wall_s"": 11.902, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,105.71907798946158,162.7438653912678,0.3043208738047117,11.958,202369,unknown,"Candidate in the regularisation sweep with dropout=0.0, weight_decay=0.0: validation MAE 105.72, MASE 0.304, best epoch 10 of 16 run. Logged so the axis can be reconstructed from the record rather than from console output."
7d2db7bb98d0,2026-09-16T11:08:53+0000,lstm,5161,regularisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 10, ""best_valid_mae_scaled"": 0.06674615293741226, ""device"": ""cuda"", ""dropout"": 0.0, ""epochs_run"": 16, ""fit_wall_s"": 12.067, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0001}",window+calendar,nan,98.2150484729228,149.15204769659152,0.2827199209496644,12.119,202369,unknown,"Candidate in the regularisation sweep with dropout=0.0, weight_decay=0.0001: validation MAE 98.22, MASE 0.283, best epoch 10 of 16 run. Logged so the axis can be reconstructed from the record rather than from console output."
c19d18c9f333,2026-09-16T11:09:02+0000,lstm,5161,regularisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 6, ""best_valid_mae_scaled"": 0.07236775010824203, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 12, ""fit_wall_s"": 9.17, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0}",window+calendar,nan,105.35957042236682,159.42107033441764,0.3032860023412225,9.22,202369,unknown,"Candidate in the regularisation sweep with dropout=0.2, weight_decay=0.0: validation MAE 105.36, MASE 0.303, best epoch 6 of 12 run. Logged so the axis can be reconstructed from the record rather than from console output."
e3fd5516906c,2026-09-16T11:09:12+0000,lstm,5161,regularisation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 7, ""best_valid_mae_scaled"": 0.07175297290086746, ""device"": ""cuda"", ""dropout"": 0.2, ""epochs_run"": 13, ""fit_wall_s"": 9.992, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0001}",window+calendar,nan,110.78993051966555,171.78820676549057,0.31891773089308256,10.062,202369,unknown,"Candidate in the regularisation sweep with dropout=0.2, weight_decay=0.0001: validation MAE 110.79, MASE 0.319, best epoch 7 of 13 run. Logged so the axis can be reconstructed from the record rather than from console output."
df02faa5dbb7,2026-09-16T11:09:12+0000,lstm,5161,regularisation,0,"{""batch_size"": 32, ""best_epoch"": 10, ""best_valid_mae_scaled"": 0.06674615293741226, ""device"": ""cuda"", ""dropout"": 0.0, ""epochs_run"": 16, ""fit_wall_s"": 12.067, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0001}",window+calendar,nan,98.2150484729228,149.15204769659152,0.2827199209496644,12.119,202369,unknown,"regularisation: dropout=0.0, weight_decay=0.0001 won 4 candidates with validation MAE 98.22; spread across the axis was 12.8%. improved validation MAE by 7.14 (6.8%). The axis matters, so it is worth holding this value fixed."
fef2993a95f2,2026-09-16T11:09:25+0000,lstm,5161,calendar_ablation_candidate,0,"{""batch_size"": 32, ""best_epoch"": 10, ""best_valid_mae_scaled"": 0.06674615293741226, ""device"": ""cuda"", ""dropout"": 0.0, ""epochs_run"": 16, ""fit_wall_s"": 12.094, ""hidden_size"": 128, ""input_size"": 7, ""learning_rate"": 0.001, ""max_epochs"": 30, ""n_params"": 202369, ""num_layers"": 2, ""patience"": 5, ""seed"": 0, ""sequence_length"": 144, ""stopped_early"": true, ""use_calendar"": true, ""weight_decay"": 0.0001}",window+calendar,nan,98.2150484729228,149.15204769659152,0.2827199209496644,12.149,202369,unknown,"Candidate in the calendar_ablation sweep with use_calendar=True: validation MAE 98.22, MASE 0.283, best epoch 10 of 16 run. Logged so the axis can be reconstructed from the record rather than from console output."
